1000002331A,I137,I137,I320,A104
1000002332B,A210,C315,F203,A209
1000002333C,C212,G211,E305,J106
1000002334A,X999,X999,X999,X999
1000002335B,T201,F201,I320,T001
1000002336C,I137,J004,G207,A106
1000002337A,C209,J004,G207,J102
1000002338B,T004,G104,T004,A104
1000002339C,T201,F203,I106,A105
1000002340A,G210,T004,I322,A104
1000002341B,E302,G211,C211,J001
1000002342C,I215,E010,A207,A108
1000002343A,J101,E305,A110,I244
1000002344B,E302,P112,C211,I244
1000002345C,E305,C315,J102,I244
1000002346A,G103,G211,G212,J003
1000002347B,I206,G103,I322,A206
1000002348C,C209,E204,F203,J106
1000002349A,C212,I137,F102,J102
1000002350B,E302,D217,C314,J001
1000002351C,E205,I128,E305,A202
1000002352A,C316,E204,G207,J101
1000002353B,C316,P112,J003,J003
1000002354C,E205,T004,F102,A104
1000002355A,E205,I137,I113,J102
1000002356B,C317,J004,F203,A204
1000002357C,I113,T002,E207,T001
1000002358A,P104,E205,I113,A108
1000002359B,C209,F203,I251,A106
1000002360C,X999,X999,X999,X999
1000002361A,T201,C314,G104,I132
1000002362B,G101,E305,C211,A207
1000002363C,C316,J002,C210,J001
1000002364A,I113,P112,C314,A204
1000002365B,F202,D104,G107,A106
1000002366C,G101,F203,F101,A108
1000002367A,E205,F203,C212,A204
1000002368B,G209,C210,G104,A209
1000002369C,I332,I137,I322,J105
1000002370A,T201,L001,E305,J003
1000002371B,I331,G207,I242,A106
1000002372C,G101,D104,G209,J003
1000002373A,A210,F201,C210,A211
1000002374B,I332,I322,G107,J002
1000002375C,G108,F201,G107,J004
1000002376A,E302,A107,C212,I249
1000002377B,G210,G211,J003,I132
1000002378C,F202,F201,G107,J102
1000002379A,C209,T002,C314,I132
1000002380B,X999,X999,X999,X999
1000002381C,C209,D217,J102,A109
1000002382A,E205,C316,J003,A207
1000002383B,I332,D217,P102,A106
1000002384C,X999,X999,X999,X999
1000002385A,J101,I128,I320,A108
1000002386B,G103,E204,A207,J002
1000002387C,I206,T002,G207,I244
1000002388A,E205,C314,I206,A205
1000002389B,I206,L001,I251,J101
1000002390C,C209,C315,I106,J002
1000002391A,A210,E205,I106,J102
1000002392B,P104,P112,I322,A109
1000002393C,E304,J002,P102,A207
1000002394A,I113,A107,E305,A206
1000002395B,F203,G103,P102,A104
1000002396C,I113,C316,E304,A206
1000002397A,G103,G104,I322,A109
1000002398B,I332,G209,J102,A104
1000002399C,I137,G209,C210,J002
1000002400A,A210,C314,G104,A211
1000002401B,E305,A107,C211,A206
1000002402C,C316,E204,G207,A105
1000002403A,E305,E204,C212,T001
1000002404B,C209,G104,I251,J003
1000002405C,G207,C314,C210,T001
1000002406A,G210,E010,G212,J105
1000002407B,C212,G103,E207,J105
1000002408C,I206,P112,T004,J105
1000002409A,E305,A107,C211,A202
1000002410B,G108,D217,F203,J004
1000002411C,I331,J004,P102,I244
1000002412A,C209,C315,F203,A105
1000002413B,C317,G209,I320,I132
1000002414C,C212,G103,E305,A202
1000002415A,I332,G104,G107,J101
1000002416B,I332,F201,J102,A205
1000002417C,I332,C315,F101,A205
1000002418A,E304,G209,P102,J106
1000002419B,I137,G208,C314,A205
1000002420C,E302,G209,J003,J106
1000002421A,J005,I320,F203,J004
1000002422B,I137,I128,E305,I249
1000002423C,E304,E205,I113,A211
1000002424A,G207,P112,J102,A207
1000002425B,G209,A107,G104,A206
1000002426C,I137,I322,I113,A211
1000002427A,I137,I320,P102,A109
1000002428B,T201,E010,A110,J101
1000002429C,T004,C315,T004,J001
1000002430A,F202,C209,G107,A109
1000002431B,G108,F201,D104,J101
1000002432C,I246,E010,I251,A211
1000002433A,C317,L001,G104,J106
1000002434B,T004,T002,F101,A209
1000002435C,I332,J002,I242,A206
1000002436A,I215,T004,E207,J101
1000002437B,G207,J004,I242,A106
1000002438C,I206,G209,J005,J001
1000002439A,E302,C210,J003,I249
1000002440B,F202,E204,F102,J002
1000002441C,I137,G103,I251,T001
1000002442A,C212,I128,A110,J106
1000002443B,T004,G207,T004,I132
1000002444C,F202,F201,J102,I132
1000002445A,E304,E010,A207,A211
1000002446B,C209,T002,I320,A106
1000002447C,A210,E010,E207,A211
1000002448A,G209,L001,E305,A211
1000002449B,I137,C316,F101,A108
1000002450C,J005,D104,F203,J004
1000002451A,E304,E010,I106,A202
1000002452B,G108,D104,F203,J004
1000002453C,C209,T002,F203,I250
1000002454A,G210,C209,G107,J106
1000002455B,T004,G207,G207,A104
1000002456C,D104,J002,G207,A206
1000002457A,G101,G209,C212,J106
1000002458B,G101,E010,A207,J101
1000002459C,I215,C210,A110,A207
1000002460A,C212,I128,G209,A108
1000002461B,A210,E010,G209,J102
1000002462C,F202,E205,G104,A206
1000002463A,X999,X999,X999,X999
1000002464B,G108,I320,G107,A106
1000002465C,G210,E204,E304,I250
1000002466A,E304,E205,C212,J002
1000002467B,T201,I322,F102,T001
1000002468C,T201,J004,T004,A104
1000002469A,E205,T004,E304,J001
1000002470B,I332,F203,F101,A106
1000002471C,E305,E010,A110,J106
1000002472A,E205,J002,F101,J105
1000002473B,E205,F203,F102,A205
1000002474C,C212,E305,F102,A204
1000002475A,I246,E205,I106,A202
1000002476B,I246,G211,I320,A108
1000002477C,I137,C315,J003,A106
1000002478A,I246,I128,I320,A211
1000002479B,I215,E305,G207,J003
1000002480C,T004,J004,T004,J101
1000002481A,G207,G208,I320,A104
1000002482B,F202,G207,D104,I250
1000002483C,D104,E205,J102,I244
1000002484A,G101,E205,E305,J002
1000002485B,E304,A107,C212,J106
1000002486C,J101,G104,A110,A204
1000002487A,X999,X999,X999,X999
1000002488B,C209,E204,F203,J105
1000002489C,I113,C209,E207,A106
1000002490A,C317,G208,F102,J003
1000002491B,J101,C315,J102,J102
1000002492C,T201,G104,I206,A205
1000002493A,C209,G208,J102,J102
1000002494B,E205,T002,F203,J002
1000002495C,G101,C210,I106,A204
1000002496A,T201,F201,F203,J102
1000002497B,G209,T002,C210,I250
1000002498C,I206,E305,A110,I132
1000002499A,E305,I128,I251,A207
1000002500B,E305,L001,I242,I250
1000002501C,C317,L001,E305,T001
1000002502A,T201,E305,A110,I249
1000002503B,E305,I128,E207,A207
1000002504C,C212,I320,G107,J004
1000002505A,I215,L001,C210,J102
1000002506B,E302,C210,A207,J003
1000002507C,I246,P112,I320,I249
1000002508A,C209,C315,G212,I132
1000002509B,I215,J002,I242,I249
1000002510C,I215,G208,I113,A202
1000002511A,P104,T002,C212,A202
1000002512B,E302,E010,I113,I249
1000002513C,E302,J002,A207,A206
1000002514A,I206,C316,A207,A206
1000002515B,J101,L001,C210,I132
1000002516C,G108,I320,J102,I250
1000002517A,E302,G209,C210,A204
1000002518B,I332,I322,G209,A205
1000002519C,C212,C315,I106,T001
1000002520A,I332,G208,I251,A207
1000002521B,J101,A107,E304,A207
1000002522C,T201,C316,J003,A209
1000002523A,E305,E010,I113,J001
1000002524B,G210,F203,G107,A109
1000002525C,J101,G208,C314,A206
1000002526A,I332,I322,E207,J003
1000002527B,E305,C210,G212,J003
1000002528C,A210,E305,E207,J106
1000002529A,G207,G104,C314,A106
1000002530B,A210,P112,C211,J106
1000002531C,E302,C315,I251,J101
1000002532A,G101,P112,C210,A202
1000002533B,G209,A107,G104,J101
1000002534C,I113,L001,G104,I244
1000002535A,C317,E204,G207,T001
1000002536B,C212,L001,I106,A108
1000002537C,E304,C315,C211,A207
1000002538A,G210,I322,D104,I249
1000002539B,C212,J002,E304,J002
1000002540C,G207,C315,F203,A105
1000002541A,I113,E010,G104,J102
1000002542B,G207,C314,C211,A209
1000002543C,G207,D217,T004,J004
1000002544A,E205,G103,I322,I244
1000002545B,P104,I322,I113,I244
1000002546C,I215,E305,G104,A202
1000002547A,C209,G211,G212,A109
1000002548B,I206,P112,E207,A209
1000002549C,A210,P112,I113,A204
1000002550A,T004,T002,F101,I250
1000002551B,E304,C315,C212,A206
1000002552C,T004,C209,C314,A104
1000002553A,G207,I322,J003,A106
1000002554B,J005,D217,P102,J004
1000002555C,I331,C316,T004,J106
1000002556A,G209,G211,F102,J001
1000002557B,A210,E305,E207,J003
1000002558C,E205,I128,F102,J101
1000002559A,E302,I137,A110,I249
1000002560B,A210,E010,F102,A209
1000002561C,E205,C316,G212,A205
1000002562A,I206,L001,E304,A206
1000002563B,J101,G104,P102,A104
1000002564C,G210,G207,I251,A205
1000002565A,C209,G208,I251,J001
1000002566B,G210,T002,G207,J106
1000002567C,G207,J004,A207,A204
1000002568A,I331,D104,J003,J101
1000002569B,I215,J002,J102,A202
1000002570C,I246,C315,I251,J002
1000002571A,I206,J002,A110,J002
1000002572B,E304,G209,I106,I250
1000002573C,I246,J002,I242,A105
1000002574A,G101,L001,C210,A207
1000002575B,C316,E204,I206,A205
1000002576C,G207,G207,I251,I132
1000002577A,F202,E204,F101,A104
1000002578B,G103,I322,I113,A204
1000002579C,E302,I128,C212,A207
1000002580A,T004,D217,T004,A104
1000002581B,C317,J002,A207,J105
1000002582C,I331,G207,J003,A109
1000002583A,C316,C315,E305,J105
1000002584B,E205,G104,F203,A106
1000002585C,I206,C316,C314,A202
1000002586A,I215,A107,C212,A209
1000002587B,G207,T004,J003,A105
1000002588C,E304,E204,A207,I250
1000002589A,I113,C315,E305,J106
1000002590B,G103,J002,I322,A106
1000002591C,T201,T002,I320,I250
1000002592A,A210,E305,C211,J002
1000002593B,G207,D217,I242,A105
1000002594C,C209,C210,G104,I132
1000002595A,I246,T004,I242,I249
1000002596B,I246,D217,I242,I249
1000002597C,I206,I128,G207,J001
1000002598A,E302,E205,J003,I244
1000002599B,I137,J004,I106,I249
1000002600C,C316,F201,I251,I250
1000002601A,I215,G103,E305,A202
1000002602B,P104,G104,J003,A104
1000002603C,G210,F203,F102,A105
1000002604A,J005,P112,J102,J106
1000002605B,I246,E305,E207,A209
1000002606C,X999,X999,X999,X999
1000002607A,F202,T004,I106,A109
1000002608B,G108,D217,G107,J101
1000002609C,D104,I137,F203,A109
1000002610A,C317,A107,G207,I250
1000002611B,G210,C210,G209,J102
1000002612C,G207,G208,E304,A206
1000002613A,I137,E204,F102,A105
1000002614B,G101,C209,P102,J003
1000002615C,F202,G209,E207,A104
1000002616A,X999,X999,X999,X999
1000002617B,I332,C209,J102,I250
1000002618C,F202,G104,F101,A105
1000002619A,G209,X999,I242,I244
1000002620B,I331,I320,J102,A109
1000002621C,E304,C209,T004,A211
1000002622A,I246,G207,I320,A109
1000002623B,J005,D217,P102,A205
1000002624C,J101,T002,J003,A104
1000002625A,I332,T004,C314,J102
1000002626B,T201,G211,I251,I132
1000002627C,I113,A107,C211,J001
1000002628A,E205,G104,F101,J002
1000002629B,T004,C316,G207,A106
1000002630C,T201,G103,G104,J105
1000002631A,T201,I137,I206,A209
1000002632B,J101,I128,E207,I132
1000002633C,T201,G104,I106,A207
1000002634A,I215,A107,C210,J002
1000002635B,I113,E204,I242,A104
1000002636C,C317,E305,G209,I250
1000002637A,G210,C209,G212,J102
1000002638B,C212,C315,E304,T001
1000002639C,A210,E305,G209,I132
1000002640A,G209,E205,J102,I132
1000002641B,E305,G211,G104,J106
1000002642C,I113,E204,I251,J101
1000002643A,C317,I322,I106,A204
1000002644B,G209,A107,E304,A204
1000002645C,E205,J002,I113,I244
1000002646A,I137,I322,J102,A106
1000002647B,T004,G104,I251,I249
1000002648C,I332,I128,P102,A106
1000002649A,C316,G104,I242,A204
1000002650B,C316,G207,E207,A104
1000002651C,T004,C209,T004,A205
1000002652A,E304,I128,C314,A108
1000002653B,F202,C209,T004,A105
1000002654C,G101,C314,C212,I250
1000002655A,C316,P112,I113,A207
1000002656B,E304,C210,A110,A206
1000002657C,I137,C315,F203,A206
1000002658A,C317,P112,G104,I249
1000002659B,G101,G103,J005,J001
1000002660C,C212,J002,E305,I250
1000002661A,C316,E205,E304,A202
1000002662B,C212,C314,A110,J101
1000002663C,F202,C315,F101,A104
1000002664A,C317,J004,I206,A108
1000002665B,C212,E305,I106,I249
1000002666C,I137,L001,C210,A108
1000002667A,G207,G208,I251,I250
1000002668B,J101,F201,C210,A108
1000002669C,G209,I320,C211,A209
1000002670A,G210,C209,C314,J003
1000002671B,J101,G104,G209,J106
1000002672C,A210,C314,I113,I250
1000002673A,E304,E010,G209,J002
1000002674B,G101,C314,G209,A206
1000002675C,E304,J002,J102,A108
1000002676A,A210,C314,C211,A209
1000002677B,G209,C210,I206,J101
1000002678C,G108,F203,G107,A205
1000002679A,E305,C210,A110,I132
1000002680B,C317,L001,E305,T001
1000002681C,G108,G208,G107,J002
1000002682A,G103,T002,E304,I244
1000002683B,I137,J002,I106,I249
1000002684C,F202,E205,F102,J002
1000002685A,I331,I320,I242,A209
1000002686B,E205,I320,F101,J102
1000002687C,T201,F203,F101,A104
1000002688A,G101,G209,C212,A207
1000002689B,E304,G211,C211,A209
1000002690C,I215,E205,I320,A108
1000002691A,E205,C210,A110,A207
1000002692B,G209,A107,C212,A206
1000002693C,I113,I320,G212,J102
1000002694A,C317,A107,G104,J101
1000002695B,D104,I137,I322,J105
1000002696C,C316,G211,I251,J003
1000002697A,T201,J002,E304,J101
1000002698B,I206,L001,C210,A204
1000002699C,E302,I128,C314,T001
1000002700A,E305,A107,C210,I132
1000002701B,I206,G104,I322,A104
1000002702C,G210,I322,F102,A105
1000002703A,G101,G208,C211,J002
1000002704B,G101,L001,C212,A108
1000002705C,E305,I128,A110,A108
1000002706A,E205,G103,I106,J105
1000002707B,A210,G208,C212,A202
1000002708C,T201,F203,G212,J105
1000002709A,G101,G211,G209,J101
1000002710B,C317,E204,E304,A211
1000002711C,I246,C316,E207,T001
1000002712A,E205,I320,G107,I250
1000002713B,J005,P112,J102,T001
1000002714C,I206,L001,J005,J001
1000002715A,G210,F201,C210,J002
1000002716B,I113,J004,J003,A106
1000002717C,I246,G104,I242,A202
1000002718A,I137,E010,E304,A202
1000002719B,I113,C210,I242,A202
1000002720C,C212,J002,I242,J105
1000002721A,G207,J004,I206,I249
1000002722B,G103,I322,G212,A106
1000002723C,I113,G207,F101,A106
1000002724A,C212,I320,G209,A207
1000002725B,T004,G104,T004,A104
1000002726C,I331,I137,C314,A106
1000002727A,I331,T004,E207,A108
1000002728B,C212,C314,A110,I249
1000002729C,I332,I137,P102,A105
1000002730A,C317,C314,A207,J101
1000002731B,P104,J004,I113,A209
1000002732C,C212,E305,A207,A206
1000002733A,E302,L001,G104,J002
1000002734B,T004,E204,I242,A206
1000002735C,G209,E010,J102,A202
1000002736A,P104,I137,P102,A106
1000002737B,G209,J004,C314,A108
1000002738C,C209,T004,G212,J105
1000002739A,I246,E205,G207,A105
1000002740B,I246,T004,E304,I244
1000002741C,G210,G211,C314,I250
1000002742A,J101,E204,A207,J001
1000002743B,J101,T002,F102,A105
1000002744C,G103,I128,I322,A204
1000002745A,G101,E305,I113,J003
1000002746B,I215,T004,E207,J001
1000002747C,C316,P112,E305,J102
1000002748A,A210,G211,E305,J003
1000002749B,E305,T004,C210,J002
1000002750C,E205,C210,E305,I250
1000002751A,C316,G207,C212,A202
1000002752B,A210,G208,C212,A207
1000002753C,J101,C314,J102,J001
1000002754A,C209,D104,G107,A104
1000002755B,E302,G208,I251,J001
1000002756C,G103,G104,I206,A209
1000002757A,I137,J004,I113,A108
1000002758B,E302,A107,C211,J105
1000002759C,E305,I322,C211,J105
1000002760A,I215,L001,C212,J105
1000002761B,I113,P112,I322,A206
1000002762C,I331,G103,I242,A105
1000002763A,G108,I322,T004,J004
1000002764B,C316,E205,I251,A202
1000002765C,T201,T004,I320,J102
1000002766A,I246,T002,I320,A205
1000002767B,C212,A107,I113,I244
1000002768C,C212,I322,E305,A211
1000002769A,I332,G207,P102,A106
1000002770B,J101,I322,E305,A209
1000002771C,I113,G208,G209,A108
1000002772A,I137,C314,A207,A207
1000002773B,E304,F201,G212,A202
1000002774C,T201,G211,G207,I132
1000002775A,E305,E010,I206,A211
1000002776B,I215,G207,E207,J002
1000002777C,I137,C210,G207,A204
1000002778A,G209,D104,C212,I244
1000002779B,G207,G208,I251,J102
1000002780C,G108,C209,F203,J004
1000002781A,C209,E205,F203,A205
1000002782B,C212,E305,A207,A206
1000002783C,I206,D217,F102,J001
1000002784A,G101,E010,A207,J001
1000002785B,G103,C210,P102,I249
1000002786C,J101,G208,A207,J001
1000002787A,T004,E205,T004,I250
1000002788B,E205,T004,F203,J003
1000002789C,E305,C210,C314,T001
1000002790A,C316,E305,I206,J003
1000002791B,E205,G211,E304,J001
1000002792C,A210,G209,C210,A108
1000002793A,E304,C315,C211,A211
1000002794B,C212,C314,A207,A204
1000002795C,E305,C210,A110,J102
1000002796A,F202,C316,J102,A204
1000002797B,T201,F201,F203,J101
1000002798C,F202,C209,G107,J004
1000002799A,I331,I137,I322,J004
1000002800B,G101,G209,I320,J003
1000002801C,G207,C315,I113,A205
1000002802A,I215,C210,E305,A211
1000002803B,I137,C210,E304,I250
1000002804C,I246,I322,I242,J106
1000002805A,E302,A107,J005,A202
1000002806B,I331,I137,J102,A105
1000002807C,E302,I137,I242,I132
1000002808A,A210,C314,J005,J001
1000002809B,C317,C314,I106,A209
1000002810C,I137,J004,C211,A211
1000002811A,A210,C210,G104,J003
1000002812B,J101,G209,I320,J001
1000002813C,I215,E305,A207,A211
1000002814A,I332,C316,E207,A105
1000002815B,I331,E204,G104,A205
1000002816C,I332,G208,J102,T001
1000002817A,G101,E010,I242,I132
1000002818B,G209,E305,C211,J102
1000002819C,C212,E205,E305,A108
1000002820A,C316,E204,I242,A204
1000002821B,C317,J002,E304,J105
1000002822C,F202,E010,F101,J002
1000002823A,I206,G211,G212,J106
1000002824B,C317,C314,I106,A211
1000002825C,J005,D217,G107,J004
1000002826A,C317,E305,I106,A211
1000002827B,I215,C314,C314,T001
1000002828C,C212,G211,E305,J003
1000002829A,G210,J002,G212,A105
1000002830B,G101,A107,C211,A202
1000002831C,J101,G211,G212,A105
1000002832A,E205,T004,F101,A205
1000002833B,C317,A107,I106,I244
1000002834C,J101,D217,I113,A106
1000002835A,E305,G211,G104,A204
1000002836B,J005,D217,I322,J004
1000002837C,I215,G211,C210,T001
1000002838A,C317,C314,A110,J106
1000002839B,E302,L001,I113,I249
1000002840C,P104,T002,G212,T001
1000002841A,G209,C314,I113,A211
1000002842B,E302,G211,I113,A206
1000002843C,G207,C316,T004,I249
1000002844A,I137,I320,C211,A209
1000002845B,J103,G210,A205,G102
1000002846C,A110,I106,I249,A210
1000002847A,A205,J102,J103,P102
1000002848B,A104,F202,J001,G103
1000002849C,I212,C212,A209,E303
1000002850A,I122,J105,A202,C211
1000002851B,A104,J105,I122,I313
1000002852C,A205,I329,I244,I215
1000002853A,J107,I113,A205,E302
1000002854B,J004,C211,A202,E302
1000002855C,A209,C212,I214,G212
1000002856A,X999,X999,X999,X999
1000002857B,I128,E303,A202,I215
1000002858C,I128,E207,A102,F102
1000002859A,A209,E304,I138,E010
1000002860B,A207,I106,I244,E205
1000002861C,J004,E303,A204,G210
1000002862A,A209,J001,I215,E302
1000002863B,I128,J101,A105,E303
1000002864C,A204,C212,I250,P112
1000002865A,I115,P201,A109,P102
1000002866B,I242,J001,A202,I115
1000002867C,A206,G213,I130,A208
1000002868A,J107,I329,A206,E302
1000002869B,A104,F202,I250,J107
1000002870C,X999,X999,X999,X999
1000002871A,I115,G108,A109,G107
1000002872B,A104,G214,I214,E205
1000002873C,I238,I106,A205,I326
1000002874A,A106,G108,I138,F101
1000002875B,A105,F101,I130,I215
1000002876C,J103,G210,A105,J005
1000002877A,I128,E302,A209,P112
1000002878B,A204,I206,I249,I313
1000002879C,A205,I206,I212,T201
1000002880A,J004,G214,A105,G210
1000002881B,A207,C213,I130,A208
1000002882C,A202,E303,I250,G102
1000002883A,A205,C317,J103,A208
1000002884B,I115,G108,A109,G107
1000002885C,I124,C317,A105,J107
1000002886A,A105,G214,I214,I326
1000002887B,I214,J102,A105,G210
1000002888C,A104,G210,I215,F203
1000002889A,J107,E302,A202,T201
1000002890B,A204,E304,I238,I115
1000002891C,I214,I113,A104,G207
1000002892A,J107,J001,A211,A210
1000002893B,I212,C317,A104,I326
1000002894C,A110,A110,I244,C211
1000002895A,A208,J101,I238,P102
1000002896B,A106,I106,I238,P102
1000002897C,A104,I332,I215,G210
1000002898A,I238,E303,A202,I115
1000002899B,I242,C213,A205,I215
1000002900C,A104,I113,I250,F102
1000002901A,A202,E302,I215,E204
1000002902B,I238,E207,A206,I326
1000002903C,I128,G108,A104,G210
1000002904A,I122,E303,A204,A208
1000002905B,I122,I106,A204,T201
1000002906C,A204,E303,I214,G212
1000002907A,A208,J102,I212,E303
1000002908B,I214,F101,A104,P112
1000002909C,A208,J102,I249,J107
1000002910A,J001,I206,A204,G103
1000002911B,I212,G213,A102,E010
1000002912C,A209,C213,I130,A208
1000002913A,I124,I332,A102,E204
1000002914B,I238,J105,A106,I115
1000002915C,I212,G213,A205,P112
1000002916A,I214,G214,A211,C211
1000002917B,A209,C211,I244,J107
1000002918C,A204,G213,I130,A208
1000002919A,J001,I206,A211,I115
1000002920B,A204,A110,J103,E204
1000002921C,A205,I106,I249,A208
1000002922A,A205,J102,J103,E302
1000002923B,A209,A110,I249,C211
1000002924C,I242,F101,A106,I326
1000002925A,A110,C213,I138,E205
1000002926B,I212,I206,A204,E303
1000002927C,A202,E302,I244,A208
1000002928A,I128,F101,A211,C315
1000002929B,I212,A110,A202,C211
1000002930C,A204,E302,I215,C315
1000002931A,I242,E302,A209,P112
1000002932B,A209,E207,I214,E303
1000002933C,A106,I206,J001,G103
1000002934A,I242,G214,A204,E205
1000002935B,A209,C213,I122,G102
1000002936C,J107,F202,A104,G210
1000002937A,A109,P102,I244,I313
1000002938B,A202,G213,I215,G212
1000002939C,A109,E207,I214,P102
1000002940A,I115,J001,A109,F203
1000002941B,I124,P112,A102,P102
1000002942C,A105,C317,I250,I115
1000002943A,A105,P102,I244,J107
1000002944B,A110,E303,J001,E204
1000002945C,I122,J105,A104,P102
1000002946A,J107,G210,A102,F102
1000002947B,J004,E207,A105,F102
1000002948C,J107,I215,A202,F203
1000002949A,I238,P201,A102,I313
1000002950B,A209,E304,J103,C211
1000002951C,A206,I215,I214,F203
1000002952A,A109,P102,I214,C315
1000002953B,I238,C211,A209,E303
1000002954C,A204,A110,J103,G212
1000002955A,J004,E302,A204,E204
1000002956B,A207,G213,J001,E010
1000002957C,I214,I215,A106,F102
1000002958A,J004,A110,A202,G107
1000002959B,I128,J101,A211,E303
1000002960C,A207,I113,I214,G102
1000002961A,A105,C317,I122,I326
1000002962B,A105,F101,I214,G210
1000002963C,J004,P201,A102,F102
1000002964A,I212,I215,A202,G207
1000002965B,I115,G207,A109,D104
1000002966C,A109,I329,I138,G210
1000002967A,A209,C317,J001,T201
1000002968B,I238,C317,A204,I115
1000002969C,A109,G210,I122,I313
1000002970A,A209,E207,I238,E302
1000002971B,A207,C212,I212,A210
1000002972C,J004,J101,A206,E302
1000002973A,A109,P102,J001,F203
1000002974B,A207,I215,I244,E302
1000002975C,I214,G108,A204,P112
1000002976A,J107,I332,A205,E303
1000002977B,A104,J105,I244,P112
1000002978C,A204,C211,I215,G210
1000002979A,J004,E207,A102,G207
1000002980B,A105,G108,I130,F203
1000002981C,J004,P201,A202,E010
1000002982A,I128,E304,A208,F102
1000002983B,A110,C211,I215,F102
1000002984C,A105,J001,I122,F203
1000002985A,J103,J102,A211,J107
1000002986B,A206,C213,I249,J107
1000002987C,J103,E302,A209,E204
1000002988A,A202,C213,I122,P112
1000002989B,I214,F202,A209,I115
1000002990C,A204,J105,I215,F101
1000002991A,I115,D104,A109,J005
1000002992B,J001,C212,A206,A210
1000002993C,A109,G108,I130,G107
1000002994A,I122,J105,A102,E204
1000002995B,I124,J105,A105,D104
1000002996C,I122,C317,A204,I313
1000002997A,I214,J101,A202,G207
1000002998B,I128,G213,A104,G103
1000002999C,A208,I215,J103,E303
1000003000A,A109,I332,I250,G107
1000003001B,A208,G213,J001,C211
1000003002C,A207,I106,I244,C315
1000003003A,J107,I215,A211,E205
1000003004B,A204,C211,I214,I215
1000003005C,I124,P102,A104,T201
1000003006A,I128,J101,A105,G212
1000003007B,A105,P102,I238,E204
1000003008C,A106,J101,I238,C315
1000003009A,I238,J101,A102,I313
1000003010B,I115,F202,A105,J005
1000003011C,A206,A110,J103,E010
1000003012A,I124,I113,A209,J107
1000003013B,A104,D104,J001,E204
1000003014C,A208,A110,I250,E302
1000003015A,A207,E303,I249,E205
1000003016B,A106,J102,I250,G210
1000003017C,A209,A110,I250,E302
1000003018A,I238,C211,A208,C315
1000003019B,A206,I113,I238,P102
1000003020C,A106,F101,I215,F203
1000003021A,A207,C212,I138,A208
1000003022B,J004,I215,A202,F101
1000003023C,I238,J105,A202,E204
1000003024A,A110,E302,J001,E204
1000003025B,A202,J102,I130,E205
1000003026C,A202,C317,I130,J107
1000003027A,I212,E302,A206,F101
1000003028B,A104,I215,I238,P102
1000003029C,A206,J005,J001,G102
1000003030A,J004,J102,A208,E010
1000003031B,A205,G210,I130,E205
1000003032C,I128,E207,A104,F101
1000003033A,A206,C212,I249,P112
1000003034B,A110,I206,I212,A210
1000003035C,I212,J001,A102,T201
1000003036A,A110,A110,I244,E302
1000003037B,J004,J001,A106,C315
1000003038C,A206,E304,I249,A208
1000003039A,A202,C212,I212,I215
1000003040B,J001,E304,A205,C211
1000003041C,I214,J101,A206,E303
1000003042A,A110,E207,I212,F203
1000003043B,I128,P201,A105,E205
1000003044C,I212,I332,A106,E205
1000003045A,A110,E303,I249,E205
1000003046B,A205,E303,I130,E010
1000003047C,I124,F202,A209,I326
1000003048A,A208,G213,I130,E010
1000003049B,A206,C213,I130,A208
1000003050C,A109,I113,I249,P112
1000003051A,A208,J102,I214,I115
1000003052B,A109,J101,I250,F203
1000003053C,A208,I206,J001,E010
1000003054A,A106,G214,I214,T201
1000003055B,A202,E303,I238,I313
1000003056C,A205,E303,I122,E204
1000003057A,I122,I329,A106,I115
1000003058B,A207,E303,I215,F102
1000003059C,J107,J102,A205,T201
1000003060A,A105,F202,I138,J107
1000003061B,I122,E303,A209,J107
1000003062C,J107,C212,A209,E302
1000003063A,A110,I106,I215,P112
1000003064B,A207,E207,J103,E302
1000003065C,A109,F202,I138,F102
1000003066A,I212,C213,A202,I326
1000003067B,A105,J101,I138,F102
1000003068C,I242,C211,A209,G212
1000003069A,A202,I215,I122,A208
1000003070B,I238,E303,A202,C211
1000003071C,J107,C211,A105,F203
1000003072A,I212,D104,A104,I115
1000003073B,A202,I329,J001,E302
1000003074C,J001,J105,A209,A208
1000003075A,A207,J105,I212,T201
1000003076B,J001,J105,A202,G212
1000003077C,I115,G108,A109,G107
1000003078A,A204,E302,I130,A210
1000003079B,I212,G210,A106,J005
1000003080C,A106,G108,I122,T201
1000003081A,A109,D104,I138,G103
1000003082B,J001,J105,A204,I215
1000003083C,J004,E207,A204,G212
1000003084A,I124,I113,A102,I313
1000003085B,A104,I215,I212,T201
1000003086C,A110,A110,I250,C211
1000003087A,I214,C212,A209,A210
1000003088B,I115,I332,A109,J004
1000003089C,I238,P102,A211,T201
1000003090A,A106,J105,J103,G207
1000003091B,A109,G210,I214,P102
1000003092C,A109,I329,I130,P102
1000003093A,I115,C211,A109,F102
1000003094B,A106,J101,I214,J107
1000003095C,A207,J102,I214,E010
1000003096A,I212,I106,A209,T201
1000003097B,A208,C212,I214,A210
1000003098C,J107,I329,A102,E204
1000003099A,A104,P201,I122,P102
1000003100B,A208,E304,I249,A210
1000003101C,I214,I113,A202,E205
1000003102A,A208,J105,J103,E302
1000003103B,I238,I215,A104,I115
1000003104C,A204,I206,I244,A208
1000003105A,J103,G213,A204,A210
1000003106B,A104,F101,I138,G210
1000003107C,X999,X999,X999,X999
